EEA_SQUARE;MAPX;MAPY;PARTNER_ID;DATE_YEAR;DATE_WEEK;SPECIES_CD;COMP_LISTS;CASUAL_EV;RECORDS;NUM_COUNTS;MAX_COUNT;AV_COUNT
10kmE432N411;4325000.00;4115000.00;Norway;2016;41;TURPHI;;1;1;;1;
10kmE432N411;4325000.00;4115000.00;Norway;2016;38;TURPHI;;1;1;;1;
10kmE432N411;4325000.00;4115000.00;Norway;2016;40;OENOEN;;1;1;;2;
10kmE432N418;4325000.00;4185000.00;Norway;2016;39;TURPHI;;1;1;;1;
10kmE432N446;4325000.00;4465000.00;Norway;2016;39;TURPHI;;1;1;;5;
10kmE432N446;4325000.00;4465000.00;Norway;2016;41;TURPHI;;1;1;;2;
10kmE432N446;4325000.00;4465000.00;Norway;2016;41;OENOEN;;1;1;;1;
10kmE432N446;4325000.00;4465000.00;Norway;2016;38;OENOEN;;1;1;;4;
10kmE432N446;4325000.00;4465000.00;Norway;2016;40;OENOEN;;1;1;;1;
10kmE432N453;4325000.00;4535000.00;Norway;2016;39;TURPHI;;1;1;;1;
10kmE433N399;4335000.00;3995000.00;Norway;2016;41;TURPHI;;1;1;;8;
10kmE433N399;4335000.00;3995000.00;Norway;2016;38;TURPHI;;1;1;;3;
10kmE433N399;4335000.00;3995000.00;Norway;2016;42;OENOEN;;1;1;;1;
10kmE433N399;4335000.00;3995000.00;Norway;2016;38;OENOEN;;1;1;;1;
10kmE433N399;4335000.00;3995000.00;Norway;2016;39;TURPHI;;1;1;;2;
10kmE433N399;4335000.00;3995000.00;Norway;2016;41;TURPHI;;1;1;;4;
10kmE433N400;4335000.00;4005000.00;Norway;2016;38;TURPHI;;1;1;;8;
10kmE433N400;4335000.00;4005000.00;Norway;2016;41;TURPHI;;1;1;;3;
10kmE433N400;4335000.00;4005000.00;Norway;2016;40;TURPHI;;1;1;;15;
10kmE433N400;4335000.00;4005000.00;Norway;2016;39;TURPHI;;1;1;;30;
10kmE433N400;4335000.00;4005000.00;Norway;2016;42;TURPHI;;1;1;;5;
10kmE433N400;4335000.00;4005000.00;Norway;2016;39;OENOEN;;1;1;;2;
10kmE433N400;4335000.00;4005000.00;Norway;2016;38;OENOEN;;1;1;;1;
10kmE433N400;4335000.00;4005000.00;Norway;2016;42;TURPHI;;1;1;;2;
10kmE433N400;4335000.00;4005000.00;Norway;2016;41;TURPHI;;1;1;;2;
10kmE433N401;4335000.00;4015000.00;Norway;2016;39;TURPHI;;1;1;;3;
10kmE433N401;4335000.00;4015000.00;Norway;2016;42;TURPHI;;1;1;;40;
10kmE433N401;4335000.00;4015000.00;Norway;2016;38;TURPHI;;1;1;;1;
10kmE433N401;4335000.00;4015000.00;Norway;2016;41;TURPHI;;1;1;;10;
10kmE433N401;4335000.00;4015000.00;Norway;2016;40;OENOEN;;1;1;;3;
10kmE433N403;4335000.00;4035000.00;Norway;2016;41;TURPHI;;1;1;;5;
10kmE433N403;4335000.00;4035000.00;Norway;2016;40;OENOEN;;1;1;;2;
10kmE433N406;4335000.00;4065000.00;Norway;2016;42;TURPHI;;1;1;;1;
10kmE433N407;4335000.00;4075000.00;Norway;2016;41;TURPHI;;1;1;;1;
10kmE433N407;4335000.00;4075000.00;Norway;2016;40;TURPHI;;1;1;;1;
10kmE433N407;4335000.00;4075000.00;Norway;2016;42;TURPHI;;1;1;;1;
10kmE433N407;4335000.00;4075000.00;Norway;2016;40;TURPHI;;1;1;;1;
10kmE433N407;4335000.00;4075000.00;Norway;2016;39;TURPHI;;1;1;;1;
10kmE433N408;4335000.00;4085000.00;Norway;2016;41;TURPHI;;1;1;;1;
10kmE433N443;4335000.00;4435000.00;Norway;2016;38;TURPHI;;1;1;;1;
10kmE433N446;4335000.00;4465000.00;Norway;2016;41;TURPHI;;1;1;;2;
10kmE433N446;4335000.00;4465000.00;Norway;2016;38;OENOEN;;1;1;;3;
10kmE433N446;4335000.00;4465000.00;Norway;2016;39;TURPHI;;1;1;;5;
10kmE433N446;4335000.00;4465000.00;Norway;2016;40;TURPHI;;1;1;;2;
10kmE433N447;4335000.00;4475000.00;Norway;2016;39;TURPHI;;1;1;;15;
10kmE434N399;4345000.00;3995000.00;Norway;2016;39;TURPHI;;1;1;;20;
10kmE434N399;4345000.00;3995000.00;Norway;2016;42;TURPHI;;1;1;;80;
10kmE434N399;4345000.00;3995000.00;Norway;2016;41;TURPHI;;1;1;;3;
10kmE434N399;4345000.00;3995000.00;Norway;2016;38;TURPHI;;1;1;;25;
10kmE434N399;4345000.00;3995000.00;Norway;2016;40;TURPHI;;1;1;;3;
10kmE434N399;4345000.00;3995000.00;Norway;2016;39;OENOEN;;1;1;;8;
10kmE434N399;4345000.00;3995000.00;Norway;2016;40;OENOEN;;1;1;;2;
10kmE434N399;4345000.00;3995000.00;Norway;2016;42;OENOEN;;1;1;;1;
10kmE434N399;4345000.00;3995000.00;Norway;2016;38;OENOEN;;1;1;;4;
10kmE433N399;4335000.00;3995000.00;Norway;2016;39;OENOEN;;1;1;;2;
10kmE433N400;4335000.00;4005000.00;Norway;2016;40;TURPHI;;1;1;;1;
10kmE433N400;4335000.00;4005000.00;Norway;2016;41;TURPHI;;1;1;;1;
10kmE433N400;4335000.00;4005000.00;Norway;2016;39;TURPHI;;1;1;;30;
10kmE433N400;4335000.00;4005000.00;Norway;2016;41;TURPHI;;1;1;;15;
10kmE433N400;4335000.00;4005000.00;Norway;2016;38;TURPHI;;1;1;;1;
10kmE433N401;4335000.00;4015000.00;Norway;2016;42;TURPHI;;1;1;;3;
10kmE433N401;4335000.00;4015000.00;Norway;2016;39;TURPHI;;1;1;;4;
10kmE433N401;4335000.00;4015000.00;Norway;2016;38;OENOEN;;1;1;;1;
10kmE433N403;4335000.00;4035000.00;Norway;2016;41;TURPHI;;1;1;;5;
10kmE433N422;4335000.00;4225000.00;Norway;2016;39;TURPHI;;1;1;;10;
10kmE433N422;4335000.00;4225000.00;Norway;2016;40;TURPHI;;1;1;;2;
10kmE433N446;4335000.00;4465000.00;Norway;2016;38;OENOEN;;1;1;;1;
10kmE433N447;4335000.00;4475000.00;Norway;2016;38;TURPHI;;1;1;;2;
10kmE433N447;4335000.00;4475000.00;Norway;2016;39;TURPHI;;1;1;;1;
10kmE433N447;4335000.00;4475000.00;Norway;2016;42;TURPHI;;1;1;;1;
10kmE433N447;4335000.00;4475000.00;Norway;2016;41;TURPHI;;1;1;;1;
10kmE434N399;4345000.00;3995000.00;Norway;2016;41;TURPHI;;1;1;;4;
10kmE434N399;4345000.00;3995000.00;Norway;2016;40;OENOEN;;1;1;;2;
10kmE434N399;4345000.00;3995000.00;Norway;2016;39;OENOEN;;1;1;;4;
10kmE434N399;4345000.00;3995000.00;Norway;2016;41;OENOEN;;1;1;;1;
10kmE434N400;4345000.00;4005000.00;Norway;2016;39;OENOEN;;1;1;;4;
10kmE434N400;4345000.00;4005000.00;Norway;2016;42;TURPHI;;1;1;;40;
10kmE434N401;4345000.00;4015000.00;Norway;2016;38;TURPHI;;1;1;;2;
10kmE434N401;4345000.00;4015000.00;Norway;2016;39;TURPHI;;1;1;;1;
10kmE434N401;4345000.00;4015000.00;Norway;2016;40;OENOEN;;1;1;;2;
10kmE434N401;4345000.00;4015000.00;Norway;2016;39;OENOEN;;1;1;;1;
10kmE434N401;4345000.00;4015000.00;Norway;2016;38;OENOEN;;1;1;;3;
10kmE434N401;4345000.00;4015000.00;Norway;2016;41;OENOEN;;1;1;;1;
10kmE434N402;4345000.00;4025000.00;Norway;2016;40;TURPHI;;1;1;;1;
10kmE434N402;4345000.00;4025000.00;Norway;2016;38;TURPHI;;1;1;;2;
10kmE434N402;4345000.00;4025000.00;Norway;2016;39;TURPHI;;1;1;;5;
10kmE434N402;4345000.00;4025000.00;Norway;2016;42;TURPHI;;1;1;;20;
10kmE434N402;4345000.00;4025000.00;Norway;2016;41;TURPHI;;1;1;;7;
10kmE434N402;4345000.00;4025000.00;Norway;2016;40;OENOEN;;1;1;;2;
10kmE434N402;4345000.00;4025000.00;Norway;2016;38;OENOEN;;1;1;;1;
10kmE434N402;4345000.00;4025000.00;Norway;2016;39;OENOEN;;1;1;;1;
10kmE434N402;4345000.00;4025000.00;Norway;2016;41;OENOEN;;1;1;;3;
10kmE434N403;4345000.00;4035000.00;Norway;2016;40;OENOEN;;1;1;;1;
10kmE434N405;4345000.00;4055000.00;Norway;2016;38;OENOEN;;1;1;;3;
10kmE434N409;4345000.00;4095000.00;Norway;2016;41;TURPHI;;1;1;;5;
10kmE434N409;4345000.00;4095000.00;Norway;2016;40;TURPHI;;1;1;;2;
10kmE434N409;4345000.00;4095000.00;Norway;2016;39;TURPHI;;1;1;;1;
10kmE434N409;4345000.00;4095000.00;Norway;2016;42;TURPHI;;1;1;;2;
10kmE434N409;4345000.00;4095000.00;Norway;2016;38;TURPHI;;1;1;;2;
10kmE434N409;4345000.00;4095000.00;Norway;2016;38;TURPHI;;1;1;;1;
10kmE434N410;4345000.00;4105000.00;Norway;2016;40;TURPHI;;1;1;;5;
10kmE434N411;4345000.00;4115000.00;Norway;2016;39;TURPHI;;1;1;;1;
10kmE434N413;4345000.00;4135000.00;Norway;2016;38;TURPHI;;1;1;;1;
10kmE434N414;4345000.00;4145000.00;Norway;2016;41;TURPHI;;1;1;;2;
10kmE434N414;4345000.00;4145000.00;Norway;2016;39;TURPHI;;1;1;;3;
10kmE434N414;4345000.00;4145000.00;Norway;2016;41;TURPHI;;1;1;;1;
10kmE434N414;4345000.00;4145000.00;Norway;2016;38;TURPHI;;1;1;;1;
10kmE434N414;4345000.00;4145000.00;Norway;2016;39;TURPHI;;1;1;;1;
10kmE434N415;4345000.00;4155000.00;Norway;2016;39;TURPHI;;1;1;;5;
10kmE434N422;4345000.00;4225000.00;Norway;2016;41;TURPHI;;1;1;;4;
10kmE434N447;4345000.00;4475000.00;Norway;2016;38;OENOEN;;1;1;;1;
10kmE434N448;4345000.00;4485000.00;Norway;2016;38;TURPHI;;1;1;;1;
10kmE435N399;4355000.00;3995000.00;Norway;2016;40;TURPHI;;1;1;;10;
10kmE435N399;4355000.00;3995000.00;Norway;2016;39;TURPHI;;1;1;;30;
10kmE435N399;4355000.00;3995000.00;Norway;2016;41;TURPHI;;1;1;;25;
10kmE435N399;4355000.00;3995000.00;Norway;2016;42;TURPHI;;1;1;;5;
10kmE435N399;4355000.00;3995000.00;Norway;2016;38;TURPHI;;1;1;;20;
10kmE435N399;4355000.00;3995000.00;Norway;2016;39;OENOEN;;1;1;;3;
10kmE435N399;4355000.00;3995000.00;Norway;2016;38;OENOEN;;1;1;;2;
10kmE435N402;4355000.00;4025000.00;Norway;2016;42;TURPHI;;1;1;;20;
10kmE435N402;4355000.00;4025000.00;Norway;2016;39;TURPHI;;1;1;;12;
10kmE435N402;4355000.00;4025000.00;Norway;2016;40;TURPHI;;1;1;;40;
10kmE435N402;4355000.00;4025000.00;Norway;2016;38;TURPHI;;1;1;;14;
10kmE435N402;4355000.00;4025000.00;Norway;2016;39;OENOEN;;1;1;;2;
10kmE435N403;4355000.00;4035000.00;Norway;2016;40;OENOEN;;1;1;;4;
10kmE435N403;4355000.00;4035000.00;Norway;2016;38;OENOEN;;1;1;;3;
10kmE435N403;4355000.00;4035000.00;Norway;2016;39;OENOEN;;1;1;;2;
10kmE435N403;4355000.00;4035000.00;Norway;2016;41;OENOEN;;1;1;;2;
10kmE434N406;4345000.00;4065000.00;Norway;2016;41;TURPHI;;1;1;;2;
10kmE434N408;4345000.00;4085000.00;Norway;2016;42;TURPHI;;1;1;;1;
10kmE434N408;4345000.00;4085000.00;Norway;2016;41;TURPHI;;1;1;;2;
10kmE434N409;4345000.00;4095000.00;Norway;2016;40;TURPHI;;1;1;;3;
10kmE434N416;4345000.00;4165000.00;Norway;2016;38;TURPHI;;1;1;;2;
10kmE434N416;4345000.00;4165000.00;Norway;2016;40;OENOEN;;1;1;;1;
10kmE434N447;4345000.00;4475000.00;Norway;2016;38;TURPHI;;1;1;;3;
10kmE435N401;4355000.00;4015000.00;Norway;2016;39;OENOEN;;1;1;;3;
10kmE435N402;4355000.00;4025000.00;Norway;2016;40;OENOEN;;1;1;;1;
10kmE435N403;4355000.00;4035000.00;Norway;2016;41;TURPHI;;1;1;;5;
10kmE435N404;4355000.00;4045000.00;Norway;2016;40;OENOEN;;1;1;;1;
10kmE435N404;4355000.00;4045000.00;Norway;2016;40;TURPHI;;1;1;;2;
10kmE435N407;4355000.00;4075000.00;Norway;2016;42;TURPHI;;1;1;;2;
10kmE435N407;4355000.00;4075000.00;Norway;2016;38;TURPHI;;1;1;;1;
10kmE435N408;4355000.00;4085000.00;Norway;2016;38;TURPHI;;1;1;;5;
10kmE435N408;4355000.00;4085000.00;Norway;2016;39;TURPHI;;1;1;;10;
10kmE435N408;4355000.00;4085000.00;Norway;2016;42;TURPHI;;1;1;;5;
10kmE435N408;4355000.00;4085000.00;Norway;2016;38;TURPHI;;1;1;;1;
10kmE435N408;4355000.00;4085000.00;Norway;2016;41;TURPHI;;1;1;;2;
10kmE435N408;4355000.00;4085000.00;Norway;2016;40;OENOEN;;1;1;;3;
10kmE435N408;4355000.00;4085000.00;Norway;2016;42;OENOEN;;1;1;;1;
10kmE435N409;4355000.00;4095000.00;Norway;2016;38;TURPHI;;1;1;;1;
10kmE435N409;4355000.00;4095000.00;Norway;2016;38;TURPHI;;1;1;;2;
10kmE435N417;4355000.00;4175000.00;Norway;2016;40;TURPHI;;1;1;;4;
10kmE435N417;4355000.00;4175000.00;Norway;2016;40;TURPHI;;1;1;;1;
10kmE435N420;4355000.00;4205000.00;Norway;2016;41;TURPHI;;1;1;;2;
10kmE435N423;4355000.00;4235000.00;Norway;2016;39;OENOEN;;1;1;;1;
10kmE435N446;4355000.00;4465000.00;Norway;2016;42;TURPHI;;1;1;;1;
10kmE435N446;4355000.00;4465000.00;Norway;2016;38;TURPHI;;1;1;;15;
10kmE435N446;4355000.00;4465000.00;Norway;2016;41;TURPHI;;1;1;;2;
10kmE435N446;4355000.00;4465000.00;Norway;2016;41;TURPHI;;1;1;;1;
10kmE435N449;4355000.00;4495000.00;Norway;2016;41;TURPHI;;1;1;;8;
10kmE435N449;4355000.00;4495000.00;Norway;2016;38;OENOEN;;1;1;;1;
10kmE435N449;4355000.00;4495000.00;Norway;2016;41;OENOEN;;1;1;;1;
10kmE435N449;4355000.00;4495000.00;Norway;2016;39;OENOEN;;1;1;;1;
10kmE436N399;4365000.00;3995000.00;Norway;2016;39;TURPHI;;1;1;;6;
10kmE436N399;4365000.00;3995000.00;Norway;2016;42;TURPHI;;1;1;;1;
10kmE436N400;4365000.00;4005000.00;Norway;2016;40;TURPHI;;1;1;;1;
10kmE436N400;4365000.00;4005000.00;Norway;2016;40;OENOEN;;1;1;;1;
10kmE436N401;4365000.00;4015000.00;Norway;2016;42;TURPHI;;1;1;;2;
10kmE436N401;4365000.00;4015000.00;Norway;2016;41;TURPHI;;1;1;;3;
10kmE436N401;4365000.00;4015000.00;Norway;2016;40;TURPHI;;1;1;;4;
10kmE436N401;4365000.00;4015000.00;Norway;2016;38;OENOEN;;1;1;;2;
10kmE436N401;4365000.00;4015000.00;Norway;2016;40;OENOEN;;1;1;;1;
10kmE436N401;4365000.00;4015000.00;Norway;2016;41;OENOEN;;1;1;;3;
10kmE436N401;4365000.00;4015000.00;Norway;2016;39;OENOEN;;1;1;;1;
10kmE436N402;4365000.00;4025000.00;Norway;2016;41;TURPHI;;1;1;;8;
10kmE436N402;4365000.00;4025000.00;Norway;2016;40;TURPHI;;1;1;;2;
10kmE436N402;4365000.00;4025000.00;Norway;2016;40;OENOEN;;1;1;;3;
10kmE436N402;4365000.00;4025000.00;Norway;2016;39;OENOEN;;1;1;;2;
10kmE436N402;4365000.00;4025000.00;Norway;2016;41;OENOEN;;1;1;;2;
10kmE436N402;4365000.00;4025000.00;Norway;2016;38;OENOEN;;1;1;;4;
10kmE436N402;4365000.00;4025000.00;Norway;2016;38;OENOEN;;1;1;;2;
10kmE436N403;4365000.00;4035000.00;Norway;2016;42;TURPHI;;1;1;;1;
10kmE436N406;4365000.00;4065000.00;Norway;2016;42;TURPHI;;1;1;;2;
10kmE435N406;4355000.00;4065000.00;Norway;2016;38;OENOEN;;1;1;;1;
10kmE435N406;4355000.00;4065000.00;Norway;2016;40;OENOEN;;1;1;;1;
10kmE435N406;4355000.00;4065000.00;Norway;2016;39;OENOEN;;1;1;;1;
10kmE435N408;4355000.00;4085000.00;Norway;2016;40;TURPHI;;1;1;;5;
10kmE435N408;4355000.00;4085000.00;Norway;2016;39;TURPHI;;1;1;;1;
10kmE435N408;4355000.00;4085000.00;Norway;2016;42;TURPHI;;1;1;;1;
10kmE435N408;4355000.00;4085000.00;Norway;2016;41;OENOEN;;1;1;;1;
10kmE435N408;4355000.00;4085000.00;Norway;2016;38;OENOEN;;1;1;;1;
10kmE435N408;4355000.00;4085000.00;Norway;2016;40;OENOEN;;1;1;;1;
10kmE435N408;4355000.00;4085000.00;Norway;2016;42;OENOEN;;1;1;;1;
10kmE435N408;4355000.00;4085000.00;Norway;2016;39;OENOEN;;1;1;;1;
10kmE435N408;4355000.00;4085000.00;Norway;2016;41;TURPHI;;1;1;;1;
10kmE435N408;4355000.00;4085000.00;Norway;2016;39;OENOEN;;1;1;;2;
10kmE435N408;4355000.00;4085000.00;Norway;2016;41;OENOEN;;1;1;;1;
10kmE435N408;4355000.00;4085000.00;Norway;2016;38;OENOEN;;1;1;;2;
10kmE435N409;4355000.00;4095000.00;Norway;2016;40;TURPHI;;1;1;;1;
10kmE435N409;4355000.00;4095000.00;Norway;2016;38;OENOEN;;1;1;;1;
10kmE435N409;4355000.00;4095000.00;Norway;2016;39;OENOEN;;1;1;;1;
10kmE435N418;4355000.00;4185000.00;Norway;2016;40;TURPHI;;1;1;;1;
10kmE435N418;4355000.00;4185000.00;Norway;2016;39;TURPHI;;1;1;;2;
10kmE435N418;4355000.00;4185000.00;Norway;2016;41;TURPHI;;1;1;;2;
10kmE435N418;4355000.00;4185000.00;Norway;2016;38;TURPHI;;1;1;;2;
10kmE435N420;4355000.00;4205000.00;Norway;2016;40;TURPHI;;1;1;;1;
10kmE435N437;4355000.00;4375000.00;Norway;2016;38;OENOEN;;1;1;;2;
10kmE435N447;4355000.00;4475000.00;Norway;2016;41;TURPHI;;1;1;;3;
10kmE435N447;4355000.00;4475000.00;Norway;2016;42;TURPHI;;1;1;;25;
10kmE435N447;4355000.00;4475000.00;Norway;2016;41;OENOEN;;1;1;;2;
10kmE436N400;4365000.00;4005000.00;Norway;2016;40;OENOEN;;1;1;;1;
10kmE436N401;4365000.00;4015000.00;Norway;2016;38;OENOEN;;1;1;;3;
10kmE436N409;4365000.00;4095000.00;Norway;2016;39;TURPHI;;1;1;;1;
10kmE436N409;4365000.00;4095000.00;Norway;2016;40;TURPHI;;1;1;;2;
10kmE436N410;4365000.00;4105000.00;Norway;2016;38;OENOEN;;1;1;;1;
10kmE436N410;4365000.00;4105000.00;Norway;2016;39;TURPHI;;1;1;;2;
10kmE436N417;4365000.00;4175000.00;Norway;2016;40;TURPHI;;1;1;;1;
10kmE436N417;4365000.00;4175000.00;Norway;2016;40;OENOEN;;1;1;;1;
10kmE436N420;4365000.00;4205000.00;Norway;2016;42;TURPHI;;1;1;;1;
10kmE436N444;4365000.00;4445000.00;Norway;2016;39;TURPHI;;1;1;;3;
10kmE436N447;4365000.00;4475000.00;Norway;2016;39;TURPHI;;1;1;;1;
10kmE437N398;4375000.00;3985000.00;Norway;2016;39;OENOEN;;1;1;;2;
10kmE437N398;4375000.00;3985000.00;Norway;2016;42;OENOEN;;1;1;;3;
10kmE437N399;4375000.00;3995000.00;Norway;2016;39;TURPHI;;1;1;;35;
10kmE437N399;4375000.00;3995000.00;Norway;2016;38;TURPHI;;1;1;;18;
10kmE437N399;4375000.00;3995000.00;Norway;2016;41;TURPHI;;1;1;;64;
10kmE437N399;4375000.00;3995000.00;Norway;2016;40;TURPHI;;1;1;;8;
10kmE437N399;4375000.00;3995000.00;Norway;2016;42;TURPHI;;1;1;;25;
10kmE437N399;4375000.00;3995000.00;Norway;2016;40;OENOEN;;1;1;;1;
10kmE437N399;4375000.00;3995000.00;Norway;2016;41;OENOEN;;1;1;;1;
10kmE437N399;4375000.00;3995000.00;Norway;2016;38;OENOEN;;1;1;;11;
10kmE437N399;4375000.00;3995000.00;Norway;2016;39;OENOEN;;1;1;;4;
10kmE437N399;4375000.00;3995000.00;Norway;2016;42;OENOEN;;1;1;;1;
10kmE437N403;4375000.00;4035000.00;Norway;2016;41;TURPHI;;1;1;;6;
10kmE437N403;4375000.00;4035000.00;Norway;2016;38;OENOEN;;1;1;;3;
10kmE437N403;4375000.00;4035000.00;Norway;2016;39;OENOEN;;1;1;;1;
10kmE436N417;4365000.00;4175000.00;Norway;2016;40;TURPHI;;1;1;;1;
10kmE436N420;4365000.00;4205000.00;Norway;2016;38;TURPHI;;1;1;;2;
10kmE436N434;4365000.00;4345000.00;Norway;2016;39;OENOEN;;1;1;;2;
10kmE436N448;4365000.00;4485000.00;Norway;2016;42;TURPHI;;1;1;;1;
10kmE436N449;4365000.00;4495000.00;Norway;2016;39;TURPHI;;1;1;;1;
10kmE436N450;4365000.00;4505000.00;Norway;2016;42;TURPHI;;1;1;;1;
10kmE437N398;4375000.00;3985000.00;Norway;2016;39;TURPHI;;1;1;;8;
10kmE437N398;4375000.00;3985000.00;Norway;2016;38;TURPHI;;1;1;;5;
10kmE437N398;4375000.00;3985000.00;Norway;2016;41;TURPHI;;1;1;;8;
10kmE437N398;4375000.00;3985000.00;Norway;2016;42;TURPHI;;1;1;;17;
10kmE437N400;4375000.00;4005000.00;Norway;2016;39;OENOEN;;1;1;;1;
10kmE437N400;4375000.00;4005000.00;Norway;2016;40;OENOEN;;1;1;;1;
10kmE437N402;4375000.00;4025000.00;Norway;2016;41;TURPHI;;1;1;;4;
10kmE437N402;4375000.00;4025000.00;Norway;2016;39;TURPHI;;1;1;;2;
10kmE437N402;4375000.00;4025000.00;Norway;2016;40;TURPHI;;1;1;;4;
10kmE437N402;4375000.00;4025000.00;Norway;2016;41;TURPHI;;1;1;;5;
10kmE437N403;4375000.00;4035000.00;Norway;2016;40;TURPHI;;1;1;;4;
10kmE437N416;4375000.00;4165000.00;Norway;2016;40;TURPHI;;1;1;;1;
10kmE437N418;4375000.00;4185000.00;Norway;2016;40;OENOEN;;1;1;;1;
10kmE437N418;4375000.00;4185000.00;Norway;2016;39;TURPHI;;1;1;;6;
10kmE436N467;4365000.00;4675000.00;Norway;2016;40;TURPHI;;1;1;;1;
10kmE436N467;4365000.00;4675000.00;Norway;2016;39;OENOEN;;1;1;;8;
10kmE436N467;4365000.00;4675000.00;Norway;2016;40;OENOEN;;1;1;;14;
10kmE438N407;4385000.00;4075000.00;Norway;2016;42;TURPHI;;1;1;;1;
10kmE437N408;4375000.00;4085000.00;Norway;2016;39;TURPHI;;1;1;;50;
10kmE437N408;4375000.00;4085000.00;Norway;2016;40;TURPHI;;1;1;;1;
10kmE437N408;4375000.00;4085000.00;Norway;2016;42;TURPHI;;1;1;;1;
10kmE437N408;4375000.00;4085000.00;Norway;2016;40;OENOEN;;1;1;;1;
10kmE437N408;4375000.00;4085000.00;Norway;2016;38;OENOEN;;1;1;;1;
10kmE437N409;4375000.00;4095000.00;Norway;2016;41;OENOEN;;1;1;;1;
10kmE437N409;4375000.00;4095000.00;Norway;2016;40;OENOEN;;1;1;;1;
10kmE437N417;4375000.00;4175000.00;Norway;2016;38;OENOEN;;1;1;;1;
10kmE437N417;4375000.00;4175000.00;Norway;2016;40;OENOEN;;1;1;;2;
10kmE437N417;4375000.00;4175000.00;Norway;2016;39;OENOEN;;1;1;;2;
10kmE437N418;4375000.00;4185000.00;Norway;2016;42;TURPHI;;1;1;;1;
10kmE437N418;4375000.00;4185000.00;Norway;2016;41;OENOEN;;1;1;;1;
10kmE437N418;4375000.00;4185000.00;Norway;2016;40;OENOEN;;1;1;;1;
10kmE437N436;4375000.00;4365000.00;Norway;2016;38;OENOEN;;1;1;;6;
10kmE437N448;4375000.00;4485000.00;Norway;2016;41;TURPHI;;1;1;;2;
10kmE438N399;4385000.00;3995000.00;Norway;2016;41;TURPHI;;1;1;;3;
10kmE438N400;4385000.00;4005000.00;Norway;2016;38;OENOEN;;1;1;;1;
10kmE438N407;4385000.00;4075000.00;Norway;2016;38;OENOEN;;1;1;;2;
10kmE438N408;4385000.00;4085000.00;Norway;2016;42;TURPHI;;1;1;;1;
10kmE438N408;4385000.00;4085000.00;Norway;2016;39;TURPHI;;1;1;;4;
10kmE438N408;4385000.00;4085000.00;Norway;2016;38;OENOEN;;1;1;;1;
10kmE438N418;4385000.00;4185000.00;Norway;2016;39;TURPHI;;1;1;;6;
10kmE438N418;4385000.00;4185000.00;Norway;2016;40;TURPHI;;1;1;;2;
10kmE438N418;4385000.00;4185000.00;Norway;2016;41;TURPHI;;1;1;;10;
10kmE438N429;4385000.00;4295000.00;Norway;2016;39;TURPHI;;1;1;;1;
10kmE437N451;4375000.00;4515000.00;Norway;2016;41;OENOEN;;1;1;;1;
10kmE439N400;4395000.00;4005000.00;Norway;2016;38;OENOEN;;1;1;;1;
10kmE439N404;4395000.00;4045000.00;Norway;2016;39;OENOEN;;1;1;;1;
10kmE438N451;4385000.00;4515000.00;Norway;2016;42;TURPHI;;1;1;;1;
10kmE438N451;4385000.00;4515000.00;Norway;2016;41;TURPHI;;1;1;;5;
10kmE438N455;4385000.00;4555000.00;Norway;2016;39;TURPHI;;1;1;;2;
10kmE439N399;4395000.00;3995000.00;Norway;2016;42;TURPHI;;1;1;;3;
10kmE439N399;4395000.00;3995000.00;Norway;2016;38;OENOEN;;1;1;;1;
10kmE439N400;4395000.00;4005000.00;Norway;2016;38;OENOEN;;1;1;;1;
10kmE439N400;4395000.00;4005000.00;Norway;2016;41;OENOEN;;1;1;;2;
10kmE439N400;4395000.00;4005000.00;Norway;2016;40;TURPHI;;1;1;;11;
10kmE439N400;4395000.00;4005000.00;Norway;2016;41;TURPHI;;1;1;;8;
10kmE439N400;4395000.00;4005000.00;Norway;2016;39;TURPHI;;1;1;;8;
10kmE439N400;4395000.00;4005000.00;Norway;2016;39;OENOEN;;1;1;;1;
10kmE439N409;4395000.00;4095000.00;Norway;2016;40;TURPHI;;1;1;;1;
10kmE439N410;4395000.00;4105000.00;Norway;2016;40;TURPHI;;1;1;;2;
10kmE439N410;4395000.00;4105000.00;Norway;2016;40;OENOEN;;1;1;;2;
10kmE439N410;4395000.00;4105000.00;Norway;2016;38;OENOEN;;1;1;;4;
10kmE439N411;4395000.00;4115000.00;Norway;2016;40;TURPHI;;1;1;;1;
10kmE438N451;4385000.00;4515000.00;Norway;2016;41;TURPHI;;1;1;;2;
10kmE438N455;4385000.00;4555000.00;Norway;2016;40;TURPHI;;1;1;;1;
10kmE440N397;4405000.00;3975000.00;Norway;2016;40;TURPHI;;1;1;;2;
10kmE440N398;4405000.00;3985000.00;Norway;2016;39;TURPHI;;1;1;;4;
10kmE440N398;4405000.00;3985000.00;Norway;2016;38;TURPHI;;1;1;;4;
10kmE440N398;4405000.00;3985000.00;Norway;2016;40;TURPHI;;1;1;;2;
10kmE440N398;4405000.00;3985000.00;Norway;2016;41;TURPHI;;1;1;;5;
10kmE440N399;4405000.00;3995000.00;Norway;2016;39;TURPHI;;1;1;;1;
10kmE440N399;4405000.00;3995000.00;Norway;2016;41;TURPHI;;1;1;;4;
10kmE440N400;4405000.00;4005000.00;Norway;2016;39;TURPHI;;1;1;;1;
10kmE440N400;4405000.00;4005000.00;Norway;2016;41;TURPHI;;1;1;;1;
