"Tint","oper_mod","Hint","class","mtrf","nEcho","mean_dir","sd_dir_Mardia72","sd_dir_Batschelet84","med_dir","meanSpeed","sdSpeed","medSpeed","nFlightBehav","is_night","sunset_date","tstepS","RecS","RainS","RecH","tstepH","mtr"
2016-09-25 00:00:00,"L",1000,"bird",179.59788860654,44,NA,NA,NA,NA,NA,NA,NA,NA,1,"20160924",3600,840,0,0.233333333333333,1,769.705236885171
2016-09-25 00:00:00,"M",1000,"bird",413.861645192481,80,NA,NA,NA,NA,NA,NA,NA,NA,1,"20160924",3600,840,8,0.233333333333333,1,1773.69276511063
2016-09-25 00:00:00,"S",1000,"bird",728.542456081949,107,247.792279477289,53.712203274728,48.3179739576198,247.821,12.4130643243243,4.88972785167115,11.2638,37,1,"20160924",3600,1680,0,0.466666666666667,1,1561.16240588989
2016-09-25 01:00:00,"L",1000,"bird",247.254478777294,55,NA,NA,NA,NA,NA,NA,NA,NA,1,"20160924",3600,840,0,0.233333333333333,1,1059.66205190269
2016-09-25 01:00:00,"M",1000,"bird",265.619934455761,63,NA,NA,NA,NA,NA,NA,NA,NA,1,"20160924",3600,840,0,0.233333333333333,1,1138.37114766755
2016-09-25 01:00:00,"S",1000,"bird",712.742092070844,90,252.22271797076,58.947229731794,51.9434016459881,256.4325,13.0742182352941,7.78391518214264,11.7763,34,1,"20160924",3600,1680,0,0.466666666666667,1,1527.30448300895
2016-09-25 02:00:00,"L",1000,"bird",153.229419027157,32,NA,NA,NA,NA,NA,NA,NA,NA,1,"20160924",3600,840,6,0.233333333333333,1,656.697510116385
2016-09-25 02:00:00,"M",1000,"bird",262.691252927291,49,NA,NA,NA,NA,NA,NA,NA,NA,1,"20160924",3600,840,0,0.233333333333333,1,1125.81965540268
2016-09-25 02:00:00,"S",1000,"bird",586.697453170761,73,247.377491111301,58.9920883354032,51.9733793448887,255.593,12.5383758064516,7.71471169900071,10.5047,31,1,"20160924",3600,1680,0,0.466666666666667,1,1257.20882822306
2016-09-25 03:00:00,"L",1000,"bird",164.521410417341,28,NA,NA,NA,NA,NA,NA,NA,NA,1,"20160924",3600,840,0,0.233333333333333,1,705.091758931461
2016-09-25 03:00:00,"M",1000,"bird",167.185041893904,33,NA,NA,NA,NA,NA,NA,NA,NA,1,"20160924",3600,840,0,0.233333333333333,1,716.507322402444
2016-09-25 03:00:00,"S",1000,"bird",448.997186391941,70,240.595601508263,50.0097492813426,45.6045356449483,240.312,13.66327125,7.19563161712519,11.6486,16,1,"20160924",3600,1680,0,0.466666666666667,1,962.13682798273
2016-09-25 04:00:00,"L",1000,"bird",185.566978651395,37,NA,NA,NA,NA,NA,NA,NA,NA,1,"20160924",3600,840,0,0.233333333333333,1,795.287051363121
2016-09-25 04:00:00,"M",1000,"bird",180.392419722837,33,NA,NA,NA,NA,NA,NA,NA,NA,1,"20160924",3600,840,0,0.233333333333333,1,773.11037024073
2016-09-25 04:00:00,"S",1000,"bird",345.197787997508,47,268.414884628641,50.399530662713,45.8959066961379,271.5615,12.2763834615385,5.32627541249225,11.35795,26,1,"20160924",3600,1680,8,0.466666666666667,1,739.709545708945
2016-09-25 05:00:00,"L",1000,"bird",48.4940351223219,7,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160925",3600,840,0,0.233333333333333,1,207.831579095665
2016-09-25 05:00:00,"M",1000,"bird",29.8571745358681,5,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160925",3600,840,0,0.233333333333333,1,127.959319439435
2016-09-25 05:00:00,"S",1000,"bird",222.2543692035,18,143.159,8.53773646251594e-07,8.53773646251594e-07,143.159,21.3151,NA,21.3151,1,0,"20160925",3600,1680,9,0.466666666666667,1,476.25936257893
2016-09-25 06:00:00,"L",1000,"bird",16.4058563730128,2,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160925",3600,840,0,0.233333333333333,1,70.3108130271979
2016-09-25 06:00:00,"M",1000,"bird",44.72286817475,6,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160925",3600,840,10,0.233333333333333,1,191.669435034643
2016-09-25 06:00:00,"S",1000,"bird",136.583986393941,19,238.90699363163,45.8410225280583,42.4062754111123,256.269,10.1062885714286,2.1403416377098,9.76602,7,0,"20160925",3600,1680,0,0.466666666666667,1,292.67997084416
2016-09-25 07:00:00,"L",1000,"bird",15.0017282591452,2,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160925",3600,840,0,0.233333333333333,1,64.2931211106223
2016-09-25 07:00:00,"M",1000,"bird",29.1254721168487,5,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160925",3600,840,0,0.233333333333333,1,124.823451929351
2016-09-25 07:00:00,"S",1000,"bird",126.519108685288,14,294.870873922672,76.8117404505049,62.3904552175543,287.694,11.6098233333333,7.4853221823535,10.9408,3,0,"20160925",3600,1680,9,0.466666666666667,1,271.112375754189
2016-09-25 08:00:00,"L",1000,"bird",1.34708476179749,1,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160925",3600,840,0,0.233333333333333,1,5.77322040770353
2016-09-25 08:00:00,"M",1000,"bird",18.7107502947158,2,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160925",3600,840,0,0.233333333333333,1,80.1889298344962
2016-09-25 08:00:00,"S",1000,"bird",133.411492335553,16,141.142,25.7817397580113,25.1427645476424,141.142,10.060455,0.703069201465973,10.060455,2,0,"20160925",3600,1680,0,0.466666666666667,1,285.881769290471
2016-09-25 09:00:00,"L",1000,"bird",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160925",3600,840,0,0.233333333333333,1,0
2016-09-25 09:00:00,"M",1000,"bird",9.96231330239738,2,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160925",3600,840,8,0.233333333333333,1,42.6956284388459
2016-09-25 09:00:00,"S",1000,"bird",160.181512048162,17,235.656,0,0,235.656,4.71046,NA,4.71046,1,0,"20160925",3600,1680,0,0.466666666666667,1,343.246097246061
2016-09-25 10:00:00,"L",1000,"bird",6.92886937503924,1,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160925",3600,840,0,0.233333333333333,1,29.6951544644539
2016-09-25 10:00:00,"M",1000,"bird",12.7466719138131,2,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160925",3600,840,0,0.233333333333333,1,54.6285939163418
2016-09-25 10:00:00,"S",1000,"bird",81.5712925042649,7,214.981,19.2732093156075,19.0037946393042,214.981,12.94717,5.65604814776183,12.94717,2,0,"20160925",3600,1680,0,0.466666666666667,1,174.795626794853
2016-09-25 11:00:00,"L",1000,"bird",2.99018362681415,2,NA,NA,NA,NA,NA,NA,NA,0,0,"20160925",3600,840,9,0.233333333333333,1,12.8150726863464
2016-09-25 11:00:00,"M",1000,"bird",10.421644221276,2,NA,NA,NA,NA,NA,NA,NA,0,0,"20160925",3600,840,9,0.233333333333333,1,44.6641895197543
2016-09-25 11:00:00,"S",1000,"bird",115.711113960448,14,NA,NA,NA,NA,NA,NA,NA,0,0,"20160925",3600,1680,14,0.466666666666667,1,247.952387058102
2016-09-25 12:00:00,"L",1000,"bird",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160925",3600,840,0,0.233333333333333,1,0
2016-09-25 12:00:00,"M",1000,"bird",4.43985804614165,1,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160925",3600,840,395,0.233333333333333,1,19.0279630548928
2016-09-25 12:00:00,"S",1000,"bird",156.169365826772,10,275.388,8.53773646251594e-07,8.53773646251594e-07,275.388,1.96893,NA,1.96893,1,0,"20160925",3600,1680,32,0.466666666666667,1,334.648641057369
2016-09-25 13:00:00,"L",1000,"bird",2.95425816489944,1,NA,NA,NA,NA,NA,NA,NA,0,0,"20160925",3600,840,0,0.233333333333333,1,12.6611064209976
2016-09-25 13:00:00,"M",1000,"bird",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160925",3600,840,0,0.233333333333333,1,0
2016-09-25 13:00:00,"S",1000,"bird",130.705783397512,8,NA,NA,NA,NA,NA,NA,NA,0,0,"20160925",3600,1680,9,0.466666666666667,1,280.083821566097
2016-09-25 14:00:00,"L",1000,"bird",1.5494251166442,1,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160925",3600,840,8,0.233333333333333,1,6.64039335704657
2016-09-25 14:00:00,"M",1000,"bird",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160925",3600,840,0,0.233333333333333,1,0
2016-09-25 14:00:00,"S",1000,"bird",146.485087699701,8,64.83285,51.2740381154431,46.5447662379447,64.83285,12.74324,5.76102522049678,12.74324,2,0,"20160925",3600,1680,11,0.466666666666667,1,313.896616499358
2016-09-25 15:00:00,"L",1000,"bird",2.26336122058776,1,NA,NA,NA,NA,NA,NA,NA,0,0,"20160925",3600,840,6,0.233333333333333,1,9.70011951680469
2016-09-25 15:00:00,"M",1000,"bird",5.68552310713036,1,NA,NA,NA,NA,NA,NA,NA,0,0,"20160925",3600,840,0,0.233333333333333,1,24.3665276019873
2016-09-25 15:00:00,"S",1000,"bird",105.196442925874,5,NA,NA,NA,NA,NA,NA,NA,0,0,"20160925",3600,1680,17,0.466666666666667,1,225.420949126872
2016-09-25 16:00:00,"L",1000,"bird",4.27602410536267,2,NA,NA,NA,NA,NA,NA,NA,0,0,"20160925",3600,840,10,0.233333333333333,1,18.3258175944114
2016-09-25 16:00:00,"M",1000,"bird",7.18730073834879,2,NA,NA,NA,NA,NA,NA,NA,0,0,"20160925",3600,840,7,0.233333333333333,1,30.8027174500662
2016-09-25 16:00:00,"S",1000,"bird",66.1834810479354,7,NA,NA,NA,NA,NA,NA,NA,0,0,"20160925",3600,1680,7,0.466666666666667,1,141.821745102719
2016-09-25 17:00:00,"L",1000,"bird",3.25098610487623,1,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160925",3600,837,0,0.2325,1,13.9827359349515
2016-09-25 17:00:00,"M",1000,"bird",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160925",3600,840,0,0.233333333333333,1,0
2016-09-25 17:00:00,"S",1000,"bird",116.632768386893,5,44.843,0,0,44.843,22.3893,NA,22.3893,1,0,"20160925",3600,1683,7,0.4675,1,249.481857512071
2016-09-25 18:00:00,"L",1000,"bird",92.3329666749168,24,NA,NA,NA,NA,NA,NA,NA,NA,1,"20160925",3600,840,0,0.233333333333333,1,395.712714321072
2016-09-25 18:00:00,"M",1000,"bird",98.6467037931958,24,NA,NA,NA,NA,NA,NA,NA,NA,1,"20160925",3600,840,6,0.233333333333333,1,422.771587685125
2016-09-25 18:00:00,"S",1000,"bird",381.288612006025,44,256.983081744595,64.6111192471069,55.5800260831426,265.556,10.0471441666667,7.45302681939902,8.324815,12,1,"20160925",3600,1680,10,0.466666666666667,1,817.047025727196
2016-09-25 19:00:00,"L",1000,"bird",89.4602439063411,17,NA,NA,NA,NA,NA,NA,NA,NA,1,"20160925",3600,840,0,0.233333333333333,1,383.40104531289
2016-09-25 19:00:00,"M",1000,"bird",162.054040401688,32,NA,NA,NA,NA,NA,NA,NA,NA,1,"20160925",3600,840,9,0.233333333333333,1,694.517316007232
2016-09-25 19:00:00,"S",1000,"bird",470.955098133497,61,250.50429476167,69.8603527695002,58.6813962948685,261.8745,14.473120625,11.4807383181858,12.40245,16,1,"20160925",3600,1680,16,0.466666666666667,1,1009.18949600035
2016-09-25 20:00:00,"L",1000,"bird",107.191324550026,23,NA,NA,NA,NA,NA,NA,NA,NA,1,"20160925",3600,838,0,0.232777777777778,1,460.487790429706
2016-09-25 20:00:00,"M",1000,"bird",147.473052235058,30,NA,NA,NA,NA,NA,NA,NA,NA,1,"20160925",3600,840,0,0.233333333333333,1,632.027366721676
2016-09-25 20:00:00,"S",1000,"bird",777.888261723231,94,237.031273182428,68.1456728395843,57.6968603382522,230.4755,11.155554,6.69740413051391,10.08358,30,1,"20160925",3600,1680,11,0.466666666666667,1,1666.90341797835
2016-09-25 21:00:00,"L",1000,"bird",158.828283584304,33,NA,NA,NA,NA,NA,NA,NA,NA,1,"20160925",3600,840,0,0.233333333333333,1,680.692643932733
2016-09-25 21:00:00,"M",1000,"bird",222.175402675582,54,NA,NA,NA,NA,NA,NA,NA,NA,1,"20160925",3600,840,0,0.233333333333333,1,952.180297181065
2016-09-25 21:00:00,"S",1000,"bird",562.619755308865,81,223.382844711714,88.4122473163659,67.5967654409504,220.977,11.5455464,7.84849448218939,9.74488,25,1,"20160925",3600,1680,9,0.466666666666667,1,1205.61376137614
2016-09-25 22:00:00,"L",1000,"bird",146.551235131896,32,NA,NA,NA,NA,NA,NA,NA,NA,1,"20160925",3600,840,12,0.233333333333333,1,628.076721993839
2016-09-25 22:00:00,"M",1000,"bird",227.688125842335,52,NA,NA,NA,NA,NA,NA,NA,NA,1,"20160925",3600,840,6,0.233333333333333,1,975.806253610009
2016-09-25 22:00:00,"S",1000,"bird",547.730373803927,80,262.24038635322,76.3855562116222,62.1759986447877,282.7885,15.1993984375,11.2011766374848,13.0579,32,1,"20160925",3600,1680,0,0.466666666666667,1,1173.70794386556
2016-09-25 23:00:00,"L",1000,"bird",177.4687493401,45,NA,NA,NA,NA,NA,NA,NA,NA,1,"20160925",3600,840,7,0.233333333333333,1,760.580354314716
2016-09-25 23:00:00,"M",1000,"bird",284.014701422459,46,NA,NA,NA,NA,NA,NA,NA,NA,1,"20160925",3600,840,0,0.233333333333333,1,1217.20586323911
2016-09-25 23:00:00,"S",1000,"bird",736.005091419251,99,249.839874393361,54.8489617755698,49.1264680388924,247.314,14.0010136666667,8.24243804435627,10.63875,30,1,"20160925",3600,1680,11,0.466666666666667,1,1577.15376732697
2016-09-26 00:00:00,"L",1000,"bird",189.570851879743,45,NA,NA,NA,NA,NA,NA,NA,NA,1,"20160925",3600,840,10,0.233333333333333,1,812.446508056043
2016-09-26 00:00:00,"M",1000,"bird",216.911787533535,51,NA,NA,NA,NA,NA,NA,NA,NA,1,"20160925",3600,840,0,0.233333333333333,1,929.621946572292
2016-09-26 00:00:00,"S",1000,"bird",651.772905472727,98,247.755156639769,60.9538093597874,53.2660557363217,252.32,14.7469085714286,8.65624778382546,13.4839,35,1,"20160925",3600,1680,10,0.466666666666667,1,1396.65622601299
2016-09-26 01:00:00,"L",1000,"bird",160.403731486009,40,NA,NA,NA,NA,NA,NA,NA,NA,1,"20160925",3600,840,12,0.233333333333333,1,687.444563511466
2016-09-26 01:00:00,"M",1000,"bird",236.920941833288,56,NA,NA,NA,NA,NA,NA,NA,NA,1,"20160925",3600,840,0,0.233333333333333,1,1015.3754649998
2016-09-26 01:00:00,"S",1000,"bird",486.753223828807,72,243.159197851743,74.83463036846,61.381374907714,234.5225,20.2651929166667,14.2689542949243,16.54685,24,1,"20160925",3600,1680,0,0.466666666666667,1,1043.0426224903
2016-09-26 02:00:00,"L",1000,"bird",249.420266834346,58,NA,NA,NA,NA,NA,NA,NA,NA,1,"20160925",3600,840,0,0.233333333333333,1,1068.94400071863
2016-09-26 02:00:00,"M",1000,"bird",434.737770249018,81,NA,NA,NA,NA,NA,NA,NA,NA,1,"20160925",3600,840,0,0.233333333333333,1,1863.16187249579
2016-09-26 02:00:00,"S",1000,"bird",713.076921376509,107,240.389164711223,37.5857145393462,35.6517086670048,241.6105,16.0626578571429,8.90583648284009,14.35185,42,1,"20160925",3600,1680,10,0.466666666666667,1,1528.02197437823
2016-09-26 03:00:00,"L",1000,"bird",259.23722957105,52,NA,NA,NA,NA,NA,NA,NA,NA,1,"20160925",3600,840,0,0.233333333333333,1,1111.01669816164
2016-09-26 03:00:00,"M",1000,"bird",402.099975001465,93,NA,NA,NA,NA,NA,NA,NA,NA,1,"20160925",3600,840,0,0.233333333333333,1,1723.28560714914
2016-09-26 03:00:00,"S",1000,"bird",870.260839557268,148,228.150569625975,68.728046830036,58.0343519963193,221.041,19.9779888636364,10.0296908969,17.76045,44,1,"20160925",3600,1680,0,0.466666666666667,1,1864.84465619415
2016-09-26 04:00:00,"L",1000,"bird",283.079166183674,63,NA,NA,NA,NA,NA,NA,NA,NA,1,"20160925",3600,840,10,0.233333333333333,1,1213.19642650146
2016-09-26 04:00:00,"M",1000,"bird",430.105266168462,97,NA,NA,NA,NA,NA,NA,NA,NA,1,"20160925",3600,840,0,0.233333333333333,1,1843.30828357912
2016-09-26 04:00:00,"S",1000,"bird",620.574521283106,120,248.954566697104,51.2118877788143,46.4988749877981,245.456,18.7966321538462,12.9259755514779,14.7502,65,1,"20160925",3600,1680,6,0.466666666666667,1,1329.80254560665
2016-09-26 05:00:00,"L",1000,"bird",38.5121683832353,6,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160926",3600,840,11,0.233333333333333,1,165.052150213866
2016-09-26 05:00:00,"M",1000,"bird",60.1822487325224,10,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160926",3600,840,0,0.233333333333333,1,257.923923139382
2016-09-26 05:00:00,"S",1000,"bird",264.081130306799,28,153.846210999976,54.2538820493501,48.7046876339803,179.331,21.1457,14.1700316058222,15.1983,3,0,"20160926",3600,1680,0,0.466666666666667,1,565.888136371713
2016-09-26 06:00:00,"L",1000,"bird",22.1914306756195,4,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160926",3600,840,0,0.233333333333333,1,95.1061314669408
2016-09-26 06:00:00,"M",1000,"bird",55.292632901845,12,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160926",3600,840,0,0.233333333333333,1,236.968426722193
2016-09-26 06:00:00,"S",1000,"bird",248.662577213811,41,197.746713175761,46.2848634334836,42.753827792623,197.069,16.4984217391304,8.3320485042977,13.2859,23,0,"20160926",3600,1680,9,0.466666666666667,1,532.84837974388
2016-09-26 07:00:00,"L",1000,"bird",4.28094304808978,1,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160926",3600,840,12,0.233333333333333,1,18.3468987775276
2016-09-26 07:00:00,"M",1000,"bird",91.3340516419057,12,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160926",3600,840,6,0.233333333333333,1,391.431649893881
2016-09-26 07:00:00,"S",1000,"bird",254.438794421595,29,213.201650240431,20.7819162436063,20.4447936971903,211.022,11.9707075,4.42232713386047,11.0225,8,0,"20160926",3600,1680,39,0.466666666666667,1,545.225988046274
2016-09-26 08:00:00,"L",1000,"bird",21.0348902284256,3,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160926",3600,840,8,0.233333333333333,1,90.1495295503956
2016-09-26 08:00:00,"M",1000,"bird",20.4627043204532,5,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160926",3600,840,0,0.233333333333333,1,87.6973042305136
2016-09-26 08:00:00,"S",1000,"bird",124.79697188228,16,227.072905372417,65.1663210232407,55.9203219150754,233.629,14.130622,7.50261310050838,15.4129,5,0,"20160926",3600,1680,0,0.466666666666667,1,267.422082604886
2016-09-26 09:00:00,"L",1000,"bird",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160926",3600,840,11,0.233333333333333,1,0
2016-09-26 09:00:00,"M",1000,"bird",24.9394861662809,3,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160926",3600,840,6,0.233333333333333,1,106.883512141204
2016-09-26 09:00:00,"S",1000,"bird",108.730176917666,17,190.550713084947,72.5347891127046,60.1618371410155,193.35,15.6226075,11.9077209653662,12.85155,8,0,"20160926",3600,1680,0,0.466666666666667,1,232.993236252142
2016-09-26 10:00:00,"L",1000,"bird",17.0272326614951,2,NA,NA,NA,NA,NA,NA,NA,0,0,"20160926",3600,840,0,0.233333333333333,1,72.9738542635506
2016-09-26 10:00:00,"M",1000,"bird",59.2827847782027,6,NA,NA,NA,NA,NA,NA,NA,0,0,"20160926",3600,840,0,0.233333333333333,1,254.069077620869
2016-09-26 10:00:00,"S",1000,"bird",70.0133069183254,11,NA,NA,NA,NA,NA,NA,NA,0,0,"20160926",3600,1680,15,0.466666666666667,1,150.028514824983
2016-09-26 11:00:00,"L",1000,"bird",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160926",3600,840,0,0.233333333333333,1,0
2016-09-26 11:00:00,"M",1000,"bird",18.6127810152693,3,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160926",3600,840,10,0.233333333333333,1,79.7690614940114
2016-09-26 11:00:00,"S",1000,"bird",90.8840488335258,9,171.624712194422,80.7805773922945,64.3075235465072,184.3085,8.18144666666667,3.94272802942666,7.99233,6,0,"20160926",3600,1680,8,0.466666666666667,1,194.751533214698
2016-09-26 12:00:00,"L",1000,"bird",16.3124722698068,4,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160926",3600,840,0,0.233333333333333,1,69.9105954420289
2016-09-26 12:00:00,"M",1000,"bird",12.2188308355699,4,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160926",3600,840,8,0.233333333333333,1,52.3664178667284
2016-09-26 12:00:00,"S",1000,"bird",142.876063508695,12,220.885,35.8559439429227,34.1702045211296,220.885,16.92475,3.49911790670163,16.92475,2,0,"20160926",3600,1680,0,0.466666666666667,1,306.162993232917
2016-09-26 13:00:00,"L",1000,"bird",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160926",3600,840,0,0.233333333333333,1,0
2016-09-26 13:00:00,"M",1000,"bird",7.99444174041306,2,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160926",3600,840,0,0.233333333333333,1,34.2618931731988
2016-09-26 13:00:00,"S",1000,"bird",339.132469466274,18,264.244,54.0315402000849,48.5462743089014,264.244,12.811075,14.0226699330495,12.811075,2,0,"20160926",3600,1680,8,0.466666666666667,1,726.712434570588
2016-09-26 14:00:00,"L",1000,"bird",13.6634393668324,4,NA,NA,NA,NA,NA,NA,NA,0,0,"20160926",3600,840,0,0.233333333333333,1,58.5575972864247
2016-09-26 14:00:00,"M",1000,"bird",6.41890915528834,1,NA,NA,NA,NA,NA,NA,NA,0,0,"20160926",3600,840,0,0.233333333333333,1,27.5096106655215
2016-09-26 14:00:00,"S",1000,"bird",129.414305857337,6,NA,NA,NA,NA,NA,NA,NA,0,0,"20160926",3600,1680,10,0.466666666666667,1,277.316369694294
2016-09-26 15:00:00,"L",1000,"bird",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160926",3600,840,14,0.233333333333333,1,0
2016-09-26 15:00:00,"M",1000,"bird",4.46878220279404,1,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160926",3600,840,10,0.233333333333333,1,19.1519237262602
2016-09-26 15:00:00,"S",1000,"bird",123.245110248129,8,358.237,8.53773646251594e-07,8.53773646251594e-07,358.237,12.4594,NA,12.4594,1,0,"20160926",3600,1680,11,0.466666666666667,1,264.096664817418
2016-09-26 16:00:00,"L",1000,"bird",5.54883105341127,1,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160926",3600,840,9,0.233333333333333,1,23.7807045146197
2016-09-26 16:00:00,"M",1000,"bird",27.8477581972871,5,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160926",3600,840,7,0.233333333333333,1,119.347535131231
2016-09-26 16:00:00,"S",1000,"bird",98.7859714346598,9,187.742,8.53773646251594e-07,8.53773646251594e-07,187.742,9.82644,NA,9.82644,1,0,"20160926",3600,1680,0,0.466666666666667,1,211.684224502842
2016-09-26 17:00:00,"L",1000,"bird",3.02005831067244,1,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160926",3600,840,12,0.233333333333333,1,12.943107045739
2016-09-26 17:00:00,"M",1000,"bird",8.07099517149991,2,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160926",3600,840,0,0.233333333333333,1,34.5899793064282
2016-09-26 17:00:00,"S",1000,"bird",111.944154473707,14,185.019,0,0,185.019,12.3994,NA,12.3994,1,0,"20160926",3600,1680,0,0.466666666666667,1,239.880331015086
2016-09-26 18:00:00,"L",1000,"bird",109.096381632679,24,NA,NA,NA,NA,NA,NA,NA,NA,1,"20160926",3600,840,0,0.233333333333333,1,467.555921282911
2016-09-26 18:00:00,"M",1000,"bird",242.518227930705,55,NA,NA,NA,NA,NA,NA,NA,NA,1,"20160926",3600,840,0,0.233333333333333,1,1039.36383398873
2016-09-26 18:00:00,"S",1000,"bird",757.922336851038,127,226.611986960361,75.7381411015874,61.8470043256029,240.1075,16.06421575,8.08471041148277,14.5624,40,1,"20160926",3600,1680,0,0.466666666666667,1,1624.11929325223
2016-09-26 19:00:00,"L",1000,"bird",196.299554134241,49,NA,NA,NA,NA,NA,NA,NA,NA,1,"20160926",3600,840,0,0.233333333333333,1,841.283803432459
2016-09-26 19:00:00,"M",1000,"bird",356.196727334556,87,NA,NA,NA,NA,NA,NA,NA,NA,1,"20160926",3600,840,0,0.233333333333333,1,1526.55740286238
2016-09-26 19:00:00,"S",1000,"bird",1153.84601414777,157,234.300317765926,87.8119666633126,67.3565017016321,223.118,16.6479115909091,10.6323683049229,14.19525,44,1,"20160926",3600,1680,10,0.466666666666667,1,2472.5271731738
2016-09-26 20:00:00,"L",1000,"bird",339.230989102501,60,NA,NA,NA,NA,NA,NA,NA,NA,1,"20160926",3600,840,0,0.233333333333333,1,1453.84709615358
2016-09-26 20:00:00,"M",1000,"bird",664.708621706854,146,NA,NA,NA,NA,NA,NA,NA,NA,1,"20160926",3600,840,0,0.233333333333333,1,2848.75123588652
2016-09-26 20:00:00,"S",1000,"bird",1888.4911375605,319,266.391531635845,77.6748104510213,62.8196218262862,278.568,15.3721833333333,7.54278526057099,15.3259,57,1,"20160926",3600,1680,7,0.466666666666667,1,4046.76672334394
2016-09-26 21:00:00,"L",1000,"bird",304.740485695934,64,NA,NA,NA,NA,NA,NA,NA,NA,1,"20160926",3600,840,9,0.233333333333333,1,1306.03065298257
2016-09-26 21:00:00,"M",1000,"bird",923.976860734476,197,NA,NA,NA,NA,NA,NA,NA,NA,1,"20160926",3600,840,0,0.233333333333333,1,3959.90083171918
2016-09-26 21:00:00,"S",1000,"bird",2535.48914231509,489,289.265212863095,72.1111579607498,59.9318072388816,294.565,17.3835844274809,8.69581905150738,16.3814,131,1,"20160926",3600,1680,170,0.466666666666667,1,5433.19101924663
2016-09-26 22:00:00,"L",1000,"bird",150.305438409854,29,NA,NA,NA,NA,NA,NA,NA,NA,1,"20160926",3600,840,8,0.233333333333333,1,644.166164613658
2016-09-26 22:00:00,"M",1000,"bird",0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,"20160926",3600,840,838,0.233333333333333,1,0
2016-09-26 22:00:00,"S",1000,"bird",1299.2468016444,240,272.826170411894,94.0546807905953,69.7069028023215,276.186,15.528312962963,6.48025404869619,14.5923,135,1,"20160926",3600,1680,954,0.466666666666667,1,2784.100289238
2016-09-26 23:00:00,"L",1000,"bird",254.729544467752,49,NA,NA,NA,NA,NA,NA,NA,NA,1,"20160926",3600,840,0,0.233333333333333,1,1091.69804771894
2016-09-26 23:00:00,"M",1000,"bird",737.868325078876,155,NA,NA,NA,NA,NA,NA,NA,NA,1,"20160926",3600,840,9,0.233333333333333,1,3162.29282176661
2016-09-26 23:00:00,"S",1000,"bird",1352.41180259657,253,290.420790055448,98.9137190469575,71.3173523128114,293.217,14.9136601333333,6.223464978306,13.7714,75,1,"20160926",3600,1680,7,0.466666666666667,1,2898.02529127836
2016-09-27 00:00:00,"L",1000,"bird",379.609712958691,73,NA,NA,NA,NA,NA,NA,NA,NA,1,"20160926",3600,840,9,0.233333333333333,1,1626.89876982296
2016-09-27 00:00:00,"M",1000,"bird",757.714927926697,147,NA,NA,NA,NA,NA,NA,NA,NA,1,"20160926",3600,840,0,0.233333333333333,1,3247.34969111442
2016-09-27 00:00:00,"S",1000,"bird",2274.88148312745,379,247.89225646267,96.0547919518534,70.3923175253019,261.896,15.6650464705882,8.48722992462131,13.28075,136,1,"20160926",3600,1680,25,0.466666666666667,1,4874.7460352731
