chunkBeg;chunkEnd;altitudeBinBeg;altitudeBinEnd;sumOfMTRfactors;N;timChunkDurationSec;totDPZT_sec;obs_sec;obs_h;MTR;propTimeObserved;dayOrNight
27.10.2016 09:00;27.10.2016 10:00;50;1500;460.7419965;68;3600;1902;1698;0.471666667;976.8381552;0.47;
27.10.2016 10:00;27.10.2016 11:00;50;1500;383.7224158;40;3600;1919;1681;0.466944444;821.7731689;0.47;
27.10.2016 11:00;27.10.2016 12:00;50;1500;244.5476235;28;3600;1920;1680;0.466666667;524.0306219;0.47;
27.10.2016 12:00;27.10.2016 13:00;50;1500;155.400265;22;3600;1904;1696;0.471111111;329.8590531;0.47;
27.10.2016 13:00;27.10.2016 14:00;50;1500;84.59994417;12;3600;1917;1683;0.4675;180.9624474;0.47;
27.10.2016 14:00;27.10.2016 15:00;50;1500;46.10495651;5;3600;1900;1700;0.472222222;97.63402555;0.47;
27.10.2016 15:00;27.10.2016 16:00;50;1500;51.54112967;6;3600;1901;1699;0.471944444;109.2101629;0.47;
27.10.2016 16:00;27.10.2016 17:00;50;1500;61.91667401;7;3600;1934;1666;0.462777778;133.7935333;0.46;
27.10.2016 17:00;27.10.2016 18:00;50;1500;290.2024252;36;3600;1917;1683;0.4675;620.7538506;0.47;
27.10.2016 18:00;27.10.2016 19:00;50;1500;1338.124745;218;3600;1902;1698;0.471666667;2837.013593;0.47;
27.10.2016 19:00;27.10.2016 20:00;50;1500;1821.804634;255;3600;1922;1678;0.466111111;3908.520074;0.47;
27.10.2016 20:00;27.10.2016 21:00;50;1500;1339.254869;218;3600;1918;1682;0.467222222;2866.419459;0.47;
27.10.2016 21:00;27.10.2016 22:00;50;1500;1011.490361;185;3600;1902;1698;0.471666667;2144.502532;0.47;
27.10.2016 22:00;27.10.2016 23:00;50;1500;755.1118025;127;3600;1901;1699;0.471944444;1600.001465;0.47;
27.10.2016 23:00;28.10.2016 00:00;50;1500;484.4720109;80;3600;1917;1683;0.4675;1036.303767;0.47;
28.10.2016 00:00;28.10.2016 01:00;50;1500;401.3285143;70;3600;1900;1700;0.472222222;849.872148;0.47;
28.10.2016 01:00;28.10.2016 02:00;50;1500;345.9137803;62;3600;1900;1700;0.472222222;732.5232995;0.47;
28.10.2016 02:00;28.10.2016 03:00;50;1500;260.9668614;48;3600;1901;1699;0.471944444;552.9609777;0.47;
28.10.2016 03:00;28.10.2016 04:00;50;1500;238.0737579;46;3600;1901;1699;0.471944444;504.4529303;0.47;
28.10.2016 04:00;28.10.2016 05:00;50;1500;258.4151401;44;3600;1933;1667;0.463055556;558.0650896;0.46;
28.10.2016 05:00;28.10.2016 06:00;50;1500;200.5354904;35;3600;1918;1682;0.467222222;429.2079462;0.47;
28.10.2016 06:00;28.10.2016 07:00;50;1500;148.1188939;26;3600;1901;1699;0.471944444;313.8481566;0.47;
28.10.2016 07:00;28.10.2016 08:00;50;1500;278.180412;28;3600;1916;1684;0.467777778;594.6849663;0.47;
28.10.2016 08:00;28.10.2016 09:00;50;1500;289.5887746;32;3600;1930;1670;0.463888889;624.2632267;0.46;
28.10.2016 09:00;28.10.2016 10:00;50;1500;100.2897831;16;3600;1900;1700;0.472222222;212.3783643;0.47;
28.10.2016 10:00;28.10.2016 11:00;50;1500;92.00545178;10;3600;1901;1699;0.471944444;194.9497507;0.47;
28.10.2016 11:00;28.10.2016 12:00;50;1500;24.18962412;4;3600;1932;1668;0.463333333;52.20782184;0.46;
28.10.2016 12:00;28.10.2016 13:00;50;1500;32.25966082;4;3600;1918;1682;0.467222222;69.04564741;0.47;
28.10.2016 13:00;28.10.2016 14:00;50;1500;24.76959504;3;3600;1901;1699;0.471944444;52.48413311;0.47;
28.10.2016 14:00;28.10.2016 15:00;50;1500;26.75697889;2;3600;1902;1698;0.471666667;56.72857716;0.47;
28.10.2016 15:00;28.10.2016 16:00;50;1500;34.71759507;4;3600;1917;1683;0.4675;74.26223545;0.47;
28.10.2016 16:00;28.10.2016 17:00;50;1500;9.181387157;1;3600;1917;1683;0.4675;19.63933082;0.47;
28.10.2016 17:00;28.10.2016 18:00;50;1500;27.75257533;2;3600;1918;1682;0.467222222;59.39909107;0.47;
28.10.2016 18:00;28.10.2016 19:00;50;1500;302.3085173;40;3600;1900;1700;0.472222222;640.1827426;0.47;
28.10.2016 19:00;28.10.2016 20:00;50;1500;295.093722;43;3600;1901;1699;0.471944444;625.2721596;0.47;
28.10.2016 20:00;28.10.2016 21:00;50;1500;358.8934038;63;3600;1918;1682;0.467222222;768.1428382;0.47;
28.10.2016 21:00;28.10.2016 22:00;50;1500;428.4222132;65;3600;1917;1683;0.4675;916.4111512;0.47;
28.10.2016 22:00;28.10.2016 23:00;50;1500;384.1407221;50;3600;1901;1699;0.471944444;813.9532665;0.47;
28.10.2016 23:00;29.10.2016 00:00;50;1500;228.45053;41;3600;1917;1683;0.4675;488.6642353;0.47;
29.10.2016 00:00;29.10.2016 01:00;50;1500;205.869571;40;3600;1917;1683;0.4675;440.3627188;0.47;
29.10.2016 01:00;29.10.2016 02:00;50;1500;199.7585777;32;3600;1919;1681;0.466944444;427.7994525;0.47;
29.10.2016 02:00;29.10.2016 03:00;50;1500;126.8271795;22;3600;1902;1698;0.471666667;268.8915466;0.47;
29.10.2016 03:00;29.10.2016 04:00;50;1500;195.6952123;24;3600;1902;1698;0.471666667;414.9015102;0.47;
29.10.2016 04:00;29.10.2016 05:00;50;1500;92.07356929;14;3600;1917;1683;0.4675;196.9488113;0.47;
29.10.2016 05:00;29.10.2016 06:00;50;1500;63.97177084;11;3600;1919;1681;0.466944444;137.000818;0.47;
29.10.2016 06:00;29.10.2016 07:00;50;1500;37.77025062;7;3600;1901;1699;0.471944444;80.03113727;0.47;
29.10.2016 07:00;29.10.2016 08:00;50;1500;98.64510176;11;3600;1934;1666;0.462777778;213.1586833;0.46;
29.10.2016 08:00;29.10.2016 09:00;50;1500;40.25735291;7;3600;1948;1652;0.458888889;87.72788769;0.46;
29.10.2016 09:00;29.10.2016 10:00;50;1500;63.26676119;11;3600;1902;1698;0.471666667;134.134476;0.47;
29.10.2016 10:00;29.10.2016 11:00;50;1500;105.7654327;16;3600;1917;1683;0.4675;226.2362197;0.47;
29.10.2016 11:00;29.10.2016 12:00;50;1500;281.0367614;27;3600;1918;1682;0.467222222;601.5055534;0.47;
29.10.2016 12:00;29.10.2016 13:00;50;1500;32.65849489;4;3600;1917;1683;0.4675;69.85774307;0.47;
29.10.2016 13:00;29.10.2016 14:00;50;1500;40.07145561;5;3600;1901;1699;0.471944444;84.9071455;0.47;
29.10.2016 14:00;29.10.2016 15:00;50;1500;45.36228307;4;3600;1933;1667;0.463055556;97.96293884;0.46;
29.10.2016 15:00;29.10.2016 16:00;50;1500;4.105044713;1;3600;1900;1700;0.472222222;8.693035863;0.47;
29.10.2016 16:00;29.10.2016 17:00;50;1500;13.76190516;1;3600;1901;1699;0.471944444;29.16001094;0.47;
29.10.2016 17:00;29.10.2016 18:00;50;1500;95.03147851;7;3600;1902;1698;0.471666667;201.4801665;0.47;
29.10.2016 18:00;29.10.2016 19:00;50;1500;216.7694364;28;3600;1900;1700;0.472222222;459.0411595;0.47;
29.10.2016 19:00;29.10.2016 20:00;50;1500;280.5104117;37;3600;1903;1697;0.471388889;595.0721756;0.47;
29.10.2016 20:00;29.10.2016 21:00;50;1500;272.1661346;52;3600;1902;1698;0.471666667;577.0306741;0.47;
29.10.2016 21:00;29.10.2016 22:00;50;1500;248.0452252;31;3600;1901;1699;0.471944444;525.5814071;0.47;
29.10.2016 22:00;29.10.2016 23:00;50;1500;211.6540277;28;3600;1902;1698;0.471666667;448.7364545;0.47;
29.10.2016 23:00;30.10.2016 00:00;50;1500;303.5664226;46;3600;1918;1682;0.467222222;649.7259937;0.47;
30.10.2016 00:00;30.10.2016 01:00;50;1500;409.2212926;65;3600;1901;1699;0.471944444;867.0963234;0.47;
30.10.2016 01:00;30.10.2016 02:00;50;1500;263.1869486;40;3600;1902;1698;0.471666667;557.9935306;0.47;
30.10.2016 02:00;30.10.2016 03:00;50;1500;304.1536691;44;3600;1919;1681;0.466944444;651.3701421;0.47;
30.10.2016 03:00;30.10.2016 04:00;50;1500;160.5306312;23;3600;1935;1665;0.4625;347.0932566;0.46;
30.10.2016 04:00;30.10.2016 05:00;50;1500;218.2211799;38;3600;1901;1699;0.471944444;462.3874323;0.47;
30.10.2016 05:00;30.10.2016 06:00;50;1500;137.5633373;22;3600;1902;1698;0.471666667;291.6537186;0.47;
30.10.2016 06:00;30.10.2016 07:00;50;1500;117.4312631;16;3600;1920;1680;0.466666667;251.6384209;0.47;
30.10.2016 07:00;30.10.2016 08:00;50;1500;171.0868032;16;3600;1919;1681;0.466944444;366.3964851;0.47;
30.10.2016 08:00;30.10.2016 09:00;50;1500;167.418674;16;3600;1901;1699;0.471944444;354.7423345;0.47;
30.10.2016 09:00;30.10.2016 10:00;50;1500;99.18980599;15;3600;1903;1697;0.471388889;210.4203309;0.47;
30.10.2016 10:00;30.10.2016 11:00;50;1500;120.8793307;15;3600;1919;1681;0.466944444;258.8730462;0.47;
30.10.2016 11:00;30.10.2016 12:00;50;1500;65.94729663;8;3600;1903;1697;0.471388889;139.8999811;0.47;
30.10.2016 12:00;30.10.2016 13:00;50;1500;19.80591983;3;3600;1935;1665;0.4625;42.82361044;0.46;
30.10.2016 13:00;30.10.2016 14:00;50;1500;58.31186036;5;3600;1920;1680;0.466666667;124.9539865;0.47;
30.10.2016 14:00;30.10.2016 15:00;50;1500;39.16109625;4;3600;1918;1682;0.467222222;83.81685285;0.47;
30.10.2016 15:00;30.10.2016 16:00;50;1500;2.433445978;1;3600;1935;1665;0.4625;5.261504817;0.46;
30.10.2016 16:00;30.10.2016 17:00;50;1500;0;0;3600;1917;1683;0.4675;0;0.47;
30.10.2016 17:00;30.10.2016 18:00;50;1500;88.79246357;11;3600;1918;1682;0.467222222;190.0433227;0.47;
30.10.2016 18:00;30.10.2016 19:00;50;1500;573.7114379;74;3600;1934;1666;0.462777778;1239.712591;0.46;
30.10.2016 19:00;30.10.2016 20:00;50;1500;752.5809035;106;3600;1918;1682;0.467222222;1610.755798;0.47;
30.10.2016 20:00;30.10.2016 21:00;50;1500;579.3981802;85;3600;1916;1684;0.467777778;1238.618437;0.47;
30.10.2016 21:00;30.10.2016 22:00;50;1500;520.4277406;92;3600;1931;1669;0.463611111;1122.552346;0.46;
30.10.2016 22:00;30.10.2016 23:00;50;1500;320.6977271;53;3600;1917;1683;0.4675;685.984443;0.47;
30.10.2016 23:00;31.10.2016 00:00;50;1500;301.3208746;55;3600;1937;1663;0.461944444;652.288123;0.46;
31.10.2016 00:00;31.10.2016 01:00;50;1500;218.5313092;34;3600;1901;1699;0.471944444;463.0445633;0.47;
31.10.2016 01:00;31.10.2016 02:00;50;1500;254.5375158;46;3600;1917;1683;0.4675;544.4652743;0.47;
31.10.2016 02:00;31.10.2016 03:00;50;1500;404.3285972;62;3600;1915;1685;0.468055556;863.847448;0.47;
31.10.2016 03:00;31.10.2016 04:00;50;1500;351.7440076;67;3600;1918;1682;0.467222222;752.8409199;0.47;
31.10.2016 04:00;31.10.2016 05:00;50;1500;272.4506799;50;3600;1901;1699;0.471944444;577.2939657;0.47;
31.10.2016 05:00;31.10.2016 06:00;50;1500;235.1070592;46;3600;1917;1683;0.4675;502.9028004;0.47;
31.10.2016 06:00;31.10.2016 07:00;50;1500;113.5271293;22;3600;1917;1683;0.4675;242.8387793;0.47;
31.10.2016 07:00;31.10.2016 08:00;50;1500;118.6535876;10;3600;1900;1700;0.472222222;251.2664209;0.47;
31.10.2016 08:00;31.10.2016 09:00;50;1500;27.97021791;5;3600;1916;1684;0.467777778;59.793815;0.47;
31.10.2016 09:00;31.10.2016 10:00;50;1500;25.40124508;6;3600;1918;1682;0.467222222;54.36651742;0.47;
31.10.2016 10:00;31.10.2016 11:00;50;1500;49.49562659;6;3600;1901;1699;0.471944444;104.8759598;0.47;
31.10.2016 11:00;31.10.2016 12:00;50;1500;47.35435545;7;3600;1901;1699;0.471944444;100.3388344;0.47;
31.10.2016 12:00;31.10.2016 13:00;50;1500;29.65247664;7;3600;1917;1683;0.4675;63.42775752;0.47;
31.10.2016 13:00;31.10.2016 14:00;50;1500;0;0;3600;1917;1683;0.4675;0;0.47;
31.10.2016 14:00;31.10.2016 15:00;50;1500;15.48751362;4;3600;1919;1681;0.466944444;33.16778645;0.47;
31.10.2016 15:00;31.10.2016 16:00;50;1500;0;0;3600;1919;1681;0.466944444;0;0.47;
31.10.2016 16:00;31.10.2016 17:00;50;1500;46.7029806;2;3600;1918;1682;0.467222222;99.95881699;0.47;
31.10.2016 17:00;31.10.2016 18:00;50;1500;0;0;3600;1903;1697;0.471388889;0;0.47;
31.10.2016 18:00;31.10.2016 19:00;50;1500;48.45246624;8;3600;1917;1683;0.4675;103.641639;0.47;
31.10.2016 19:00;31.10.2016 20:00;50;1500;201.1169329;32;3600;1901;1699;0.471944444;426.1453551;0.47;
31.10.2016 20:00;31.10.2016 21:00;50;1500;223.5945145;43;3600;1902;1698;0.471666667;474.0519741;0.47;
31.10.2016 21:00;31.10.2016 22:00;50;1500;225.9514304;46;3600;1918;1682;0.467222222;483.6059153;0.47;
31.10.2016 22:00;31.10.2016 23:00;50;1500;221.7194289;47;3600;1901;1699;0.471944444;469.7998494;0.47;
31.10.2016 23:00;01.11.2016 00:00;50;1500;262.2891695;61;3600;NA;NA;NA;NA;NA;
