"Tint","OperMod","Hint","Class","Eweight","nEcho","meanAzim","sdAzim.Mardia72","sdAzim.Batschelet84","medAzim","meanSpeed","sdSpeed","medSpeed","nFlightBehav","is_night","twilightDate","tstepS","RecS","RainS","RecH","tstepH","mtr"
2016-08-21 04:00:00,"L",775,"birds",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160821",3600,0,NA,0,1,NA
2016-08-21 04:00:00,"S",775,"birds",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160821",3600,0,NA,0,1,NA
2016-08-21 05:00:00,"L",775,"birds",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160821",3600,0,NA,0,1,NA
2016-08-21 05:00:00,"S",775,"birds",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160821",3600,0,NA,0,1,NA
2016-08-21 06:00:00,"L",775,"birds",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160821",3600,0,NA,0,1,NA
2016-08-21 06:00:00,"S",775,"birds",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160821",3600,0,NA,0,1,NA
2016-08-21 07:00:00,"L",775,"birds",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160821",3600,0,NA,0,1,NA
2016-08-21 07:00:00,"S",775,"birds",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160821",3600,0,NA,0,1,NA
2016-08-21 08:00:00,"L",775,"birds",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160821",3600,1140,0,0.316666666666667,1,0
2016-08-21 08:00:00,"S",775,"birds",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160821",3600,2280,0,0.633333333333333,1,0
2016-08-21 09:00:00,"L",775,"birds",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160821",3600,1140,0,0.316666666666667,1,0
2016-08-21 09:00:00,"S",775,"birds",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160821",3600,2280,120,0.633333333333333,1,0
2016-08-21 10:00:00,"L",775,"birds",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160821",3600,1140,572,0.316666666666667,1,0
2016-08-21 10:00:00,"S",775,"birds",7.91958459488437,1,NA,NA,NA,NA,NA,NA,NA,0,0,"20160821",3600,2280,1,0.633333333333333,1,12.5046072550806
2016-08-21 11:00:00,"L",775,"birds",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160821",3600,1140,0,0.316666666666667,1,0
2016-08-21 11:00:00,"S",775,"birds",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160821",3600,2280,120,0.633333333333333,1,0
2016-08-21 12:00:00,"L",775,"birds",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160821",3600,1140,0,0.316666666666667,1,0
2016-08-21 12:00:00,"S",775,"birds",23.2115802970115,1,NA,NA,NA,NA,NA,NA,NA,0,0,"20160821",3600,2280,0,0.633333333333333,1,36.6498636268603
2016-08-21 13:00:00,"L",775,"birds",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160821",3600,1140,0,0.316666666666667,1,0
2016-08-21 13:00:00,"S",775,"birds",49.6626771157434,10,NA,NA,NA,NA,NA,NA,NA,0,0,"20160821",3600,2280,0,0.633333333333333,1,78.4147533406476
2016-08-21 14:00:00,"L",775,"birds",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160821",3600,1140,0,0.316666666666667,1,0
2016-08-21 14:00:00,"S",775,"birds",4.97103843038289,1,NA,NA,NA,NA,NA,NA,NA,0,0,"20160821",3600,2280,0,0.633333333333333,1,7.84900804797299
2016-08-21 15:00:00,"L",775,"birds",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160821",3600,1140,0,0.316666666666667,1,0
2016-08-21 15:00:00,"S",775,"birds",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160821",3600,2280,0,0.633333333333333,1,0
2016-08-21 16:00:00,"L",775,"birds",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160821",3600,1140,0,0.316666666666667,1,0
2016-08-21 16:00:00,"S",775,"birds",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160821",3600,2280,0,0.633333333333333,1,0
2016-08-21 17:00:00,"L",775,"birds",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160821",3600,1140,0,0.316666666666667,1,0
2016-08-21 17:00:00,"S",775,"birds",10.1976376932437,1,NA,NA,NA,NA,NA,NA,NA,0,0,"20160821",3600,2280,0,0.633333333333333,1,16.1015331998585
2016-08-21 18:00:00,"L",775,"birds",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160821",3600,1140,0,0.316666666666667,1,0
2016-08-21 18:00:00,"S",775,"birds",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160821",3600,2280,0,0.633333333333333,1,0
2016-08-21 19:00:00,"L",775,"birds",0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,"20160821",3600,1140,0,0.316666666666667,1,0
2016-08-21 19:00:00,"S",775,"birds",293.17781827897,35,53.84495,21.66960402257,21.2878638013101,53.84495,10.92317,3.92575785419835,10.92317,2,1,"20160821",3600,2280,0,0.633333333333333,1,462.912344651006
2016-08-21 20:00:00,"L",775,"birds",10.8181498749986,2,182.922,22.0428470684266,21.6412461264067,182.922,14.03575,3.36165634843897,14.03575,2,1,"20160821",3600,1140,0,0.316666666666667,1,34.1625785526272
2016-08-21 20:00:00,"S",775,"birds",124.484862393205,11,150.061,0,0,150.061,13.0989,NA,13.0989,1,1,"20160821",3600,2280,0,0.633333333333333,1,196.555045884008
2016-08-21 21:00:00,"L",775,"birds",0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,"20160821",3600,1140,0,0.316666666666667,1,0
2016-08-21 21:00:00,"S",775,"birds",167.953733120892,19,160.527694707007,41.735001093354,39.1140723342207,168.4665,14.1559866666667,11.6575215094559,9.575485,6,1,"20160821",3600,2280,0,0.633333333333333,1,265.190104927725
2016-08-21 22:00:00,"L",775,"birds",0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,"20160821",3600,1140,0,0.316666666666667,1,0
2016-08-21 22:00:00,"S",775,"birds",5.45417187215892,1,NA,NA,NA,NA,NA,NA,NA,0,1,"20160821",3600,2280,1258,0.633333333333333,1,8.61185032446145
2016-08-21 23:00:00,"L",775,"birds",0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,"20160821",3600,1140,1138,0.316666666666667,1,0
2016-08-21 23:00:00,"S",775,"birds",0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,"20160821",3600,2280,2276,0.633333333333333,1,0
2016-08-22 00:00:00,"L",775,"birds",0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,"20160821",3600,1140,1139,0.316666666666667,1,0
2016-08-22 00:00:00,"S",775,"birds",0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,"20160821",3600,2272,2268,0.631111111111111,1,0
2016-08-22 01:00:00,"L",775,"birds",0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,"20160821",3600,1140,1138,0.316666666666667,1,0
2016-08-22 01:00:00,"S",775,"birds",0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,"20160821",3600,2280,1013,0.633333333333333,1,0
2016-08-22 02:00:00,"L",775,"birds",0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,"20160821",3600,1140,0,0.316666666666667,1,0
2016-08-22 02:00:00,"S",775,"birds",16.0954778326815,2,282.916,0,0,282.916,18.5164,NA,18.5164,1,1,"20160821",3600,2280,0,0.633333333333333,1,25.4139123673919
2016-08-22 03:00:00,"L",775,"birds",0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,"20160821",3600,1140,0,0.316666666666667,1,0
2016-08-22 03:00:00,"S",775,"birds",0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,"20160821",3600,2280,0,0.633333333333333,1,0
2016-08-22 04:00:00,"L",775,"birds",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160822",3600,1140,300,0.316666666666667,1,0
2016-08-22 04:00:00,"S",775,"birds",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160822",3600,2280,0,0.633333333333333,1,0
2016-08-22 05:00:00,"L",775,"birds",10.0815693080469,3,NA,NA,NA,NA,NA,NA,NA,0,0,"20160822",3600,1140,0,0.316666666666667,1,31.8365346569901
2016-08-22 05:00:00,"S",775,"birds",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160822",3600,2280,0,0.633333333333333,1,0
2016-08-22 06:00:00,"L",775,"birds",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,"20160822",3600,1140,0,0.316666666666667,1,0
2016-08-22 06:00:00,"S",775,"birds",2.88708470000816,1,62.9193,0,0,62.9193,39.14,NA,39.14,1,0,"20160822",3600,2280,0,0.633333333333333,1,4.55855478948657
